person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
22,108000.0,RENT,7.0,DEBTCONSOLIDATION,B,12000.0,15.05,1,0.11,N,5
62,30000.0,RENT,2.0,DEBTCONSOLIDATION,D,6000.0,13.67,1,0.2,Y,4
25,31200.0,RENT,2.0,MEDICAL,D,9800.0,17.19,1,0.31,Y,4
38,26464.45,RENT,5.0,HOMEIMPROVEMENT,C,16000.0,9.32,1,0.6,N,6
22,23852.21,MORTGAGE,2.0,DEBTCONSOLIDATION,B,6000.0,11.12,1,0.25,N,5
30,26000.0,MORTGAGE,0.0,MEDICAL,A,10000.0,14.83,1,0.38,N,2
28,12002.58,RENT,6.0,PERSONAL,D,1000.0,15.95,1,0.08,N,2
27,51000.0,RENT,5.0,MEDICAL,F,16000.0,18.64,1,0.31,N,6
31,76500.0,RENT,6.0,DEBTCONSOLIDATION,E,15000.0,18.79,1,0.2,Y,10
22,24000.0,MORTGAGE,2.0,PERSONAL,B,2500.0,14.93,1,0.1,Y,4
32,48000.0,RENT,0.0,EDUCATION,D,22000.0,14.55,1,0.46,Y,5
55,55372.32,MORTGAGE,9.0,PERSONAL,B,11500.0,15.27,1,0.21,Y,13
29,38000.0,RENT,0.0,HOMEIMPROVEMENT,C,8000.0,15.28,1,0.21,N,4
30,32000.0,MORTGAGE,2.0,EDUCATION,B,4000.0,11.49,1,0.12,N,2
22,30000.0,RENT,5.0,EDUCATION,B,7200.0,11.86,1,0.24,N,4
36,19200.0,RENT,2.0,PERSONAL,D,9000.0,12.84,1,0.47,N,16
40,12000.0,MORTGAGE,0.0,PERSONAL,B,1200.0,14.24,1,0.1,Y,10
25,14400.0,RENT,5.0,VENTURE,D,2400.0,14.25,1,0.17,Y,2
28,15970.9,RENT,3.0,EDUCATION,C,12800.0,7.9,1,0.8,Y,2
52,20000.0,RENT,0.0,MEDICAL,E,6000.0,15.05,1,0.3,Y,17
22,54000.0,RENT,0.0,PERSONAL,A,15000.0,7.88,1,0.28,N,2
33,134300.0,MORTGAGE,0.0,PERSONAL,D,6000.0,13.49,1,0.04,N,4
22,29000.0,RENT,0.0,EDUCATION,B,2500.0,15.58,1,0.09,Y,4
22,34237.6,RENT,0.0,HOMEIMPROVEMENT,D,17500.0,14.91,1,0.51,N,2
26,55219.35,MORTGAGE,13.0,DEBTCONSOLIDATION,A,8000.0,14.09,1,0.14,N,2
30,55000.0,RENT,0.0,HOMEIMPROVEMENT,B,15000.0,13.72,1,0.27,Y,9
43,90000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,D,15774.91,16.77,1,0.18,N,8
29,73868.48,RENT,7.0,MEDICAL,D,10265.95,16.49,1,0.14,N,9
35,78976.07,RENT,7.0,EDUCATION,B,10000.0,9.83,1,0.13,N,9
37,53392.25,RENT,0.0,MEDICAL,D,7000.0,15.62,1,0.13,N,10
29,12600.0,RENT,5.0,DEBTCONSOLIDATION,B,3625.0,9.99,1,0.29,N,5
30,28124.57,RENT,6.0,HOMEIMPROVEMENT,D,5175.0,13.61,1,0.18,N,6
26,42000.0,MORTGAGE,7.0,HOMEIMPROVEMENT,B,12000.0,9.32,1,0.29,N,11
28,35000.0,RENT,0.0,DEBTCONSOLIDATION,C,5000.0,12.23,1,0.14,Y,6
27,85517.67,RENT,6.0,DEBTCONSOLIDATION,D,30000.0,18.62,1,0.35,Y,4
31,68304.92,MORTGAGE,3.0,DEBTCONSOLIDATION,D,6250.0,14.61,1,0.09,Y,4
26,49000.0,MORTGAGE,7.0,EDUCATION,F,14000.0,18.64,1,0.29,Y,7
24,110085.17,MORTGAGE,2.0,PERSONAL,E,16800.0,15.68,1,0.15,N,2
24,35000.0,RENT,13.0,MEDICAL,D,3149.71,15.37,1,0.09,Y,2
23,30000.0,RENT,0.0,DEBTCONSOLIDATION,C,12000.0,7.88,1,0.4,N,10
36,103000.0,RENT,2.0,VENTURE,E,13000.0,16.82,1,0.13,Y,10
24,108168.0,RENT,2.0,EDUCATION,D,25000.0,16.49,1,0.23,N,4
23,48000.0,RENT,0.0,PERSONAL,B,20000.0,13.15,1,0.42,N,2
23,29925.14,RENT,6.0,HOMEIMPROVEMENT,C,15000.0,12.18,1,0.5,N,2
25,37000.0,RENT,8.0,EDUCATION,D,16000.0,12.17,1,0.43,N,9
23,45996.0,RENT,0.0,HOMEIMPROVEMENT,B,13000.0,12.69,1,0.28,Y,2
24,34000.0,RENT,3.0,MEDICAL,E,15000.0,17.19,1,0.44,Y,2
24,103000.0,MORTGAGE,13.0,DEBTCONSOLIDATION,B,10000.0,7.9,1,0.1,N,8
25,62496.68,RENT,13.0,PERSONAL,B,13103.79,15.21,1,0.21,Y,2
22,128945.56,MORTGAGE,3.0,EDUCATION,C,25000.0,7.49,1,0.19,Y,2
22,84000.0,RENT,7.0,HOMEIMPROVEMENT,B,11000.0,10.62,1,0.13,N,5
23,49000.0,RENT,2.0,HOMEIMPROVEMENT,D,7000.0,16.29,1,0.14,N,5
28,18000.0,RENT,2.0,MEDICAL,A,3176.28,14.09,1,0.18,N,10
27,25000.0,RENT,4.0,PERSONAL,D,7000.0,16.0,1,0.28,Y,4
25,50004.0,OWN,7.0,VENTURE,D,10000.0,14.59,1,0.2,N,15
22,39000.0,RENT,2.0,DEBTCONSOLIDATION,B,7000.0,8.49,1,0.18,N,2
37,45000.0,MORTGAGE,4.0,PERSONAL,B,25000.0,12.69,1,0.56,N,2
42,45157.88,MORTGAGE,2.0,HOMEIMPROVEMENT,B,20000.0,15.62,1,0.44,Y,9
23,29000.0,RENT,0.0,EDUCATION,D,15000.0,10.99,1,0.52,N,4
31,44542.45,RENT,6.0,HOMEIMPROVEMENT,C,25000.0,8.06,1,0.56,N,10
26,83300.0,RENT,5.0,VENTURE,D,24000.0,10.99,1,0.29,N,5
23,44000.0,MORTGAGE,8.0,MEDICAL,E,4750.0,14.11,1,0.11,N,2
28,62900.0,RENT,0.0,DEBTCONSOLIDATION,A,8000.0,9.91,1,0.13,N,6
24,13000.0,RENT,2.0,EDUCATION,B,1000.0,8.94,1,0.08,N,2
23,32400.0,RENT,9.0,HOMEIMPROVEMENT,B,5400.0,12.21,1,0.17,Y,2
24,14400.0,OTHER,2.0,MEDICAL,C,8000.0,8.9,1,0.56,N,4
22,44000.0,RENT,0.0,PERSONAL,C,7200.0,11.14,1,0.16,Y,4
38,27906.69,RENT,3.0,DEBTCONSOLIDATION,D,14000.0,15.57,1,0.5,N,8
32,126999.23,MORTGAGE,9.0,EDUCATION,C,35000.0,10.59,1,0.28,N,7
25,238000.0,MORTGAGE,7.0,MEDICAL,E,25000.0,17.8,1,0.11,N,4
28,15000.0,RENT,0.0,PERSONAL,B,18000.0,6.91,1,0.83,N,13
32,77000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,D,12000.0,14.74,1,0.16,N,13
26,19200.0,RENT,0.0,PERSONAL,D,2000.0,10.28,1,0.1,N,5
27,60000.0,RENT,0.0,EDUCATION,B,12750.0,14.27,1,0.21,N,2
26,30000.0,MORTGAGE,5.0,PERSONAL,C,3000.0,7.51,1,0.1,N,10
25,60000.0,RENT,0.0,HOMEIMPROVEMENT,E,16000.0,15.7,1,0.27,Y,9
25,28800.0,RENT,0.0,DEBTCONSOLIDATION,D,16010.59,19.03,1,0.56,Y,13
28,60000.0,MORTGAGE,8.31,EDUCATION,B,17218.36,10.99,1,0.29,N,4
30,92000.0,RENT,6.0,VENTURE,D,16000.0,11.99,1,0.17,N,2
25,26000.0,RENT,5.0,DEBTCONSOLIDATION,B,2000.0,11.49,1,0.08,N,4
26,34500.0,RENT,13.0,VENTURE,C,3600.0,6.91,1,0.1,N,4
25,53352.0,RENT,13.0,PERSONAL,D,20000.0,14.6,1,0.37,Y,2
25,30000.0,RENT,6.0,MEDICAL,C,12000.0,15.95,1,0.4,N,5
25,83000.0,MORTGAGE,0.0,VENTURE,D,25000.0,12.67,1,0.3,Y,10
22,56000.0,RENT,2.0,HOMEIMPROVEMENT,D,14516.36,16.29,1,0.26,Y,2
36,30000.0,RENT,3.0,PERSONAL,C,5000.0,8.49,1,0.17,N,10
25,30000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,B,2750.0,7.9,1,0.09,N,10
22,29000.0,RENT,10.0,MEDICAL,B,12800.0,16.77,1,0.44,N,2
25,30000.0,RENT,0.0,PERSONAL,D,8800.0,13.35,1,0.29,N,4
21,65004.0,RENT,7.0,VENTURE,D,30000.0,14.91,1,0.46,N,2
35,68389.06,RENT,0.0,EDUCATION,D,30000.0,16.49,1,0.44,Y,15
25,26000.0,RENT,5.0,MEDICAL,D,2100.0,11.14,1,0.08,N,9
35,91800.0,RENT,2.0,VENTURE,B,18000.0,13.49,1,0.2,Y,14
30,138000.0,RENT,2.0,MEDICAL,D,15000.0,15.99,1,0.11,Y,2
33,63000.0,RENT,6.0,MEDICAL,E,15079.78,16.82,1,0.24,N,10
22,32000.0,MORTGAGE,7.0,VENTURE,A,5000.0,11.82,1,0.16,N,4
24,222807.92,MORTGAGE,6.0,DEBTCONSOLIDATION,D,25000.0,15.57,1,0.11,Y,5
24,36000.0,OWN,0.0,DEBTCONSOLIDATION,C,6200.0,15.65,1,0.17,N,13
30,28000.0,RENT,13.0,EDUCATION,A,4000.0,10.75,1,0.14,N,4
26,12988.0,RENT,0.0,MEDICAL,D,2800.0,12.8,1,0.22,N,2
23,56100.0,OWN,0.0,DEBTCONSOLIDATION,C,12000.0,7.9,1,0.21,N,6
27,25554.17,RENT,8.0,MEDICAL,C,2500.0,8.94,1,0.1,N,2
29,43000.0,RENT,5.0,MEDICAL,D,13000.0,15.99,1,0.3,Y,4
42,44000.0,RENT,2.0,MEDICAL,B,24000.0,12.8,1,0.55,Y,2
32,48656.63,RENT,5.0,PERSONAL,D,25000.0,15.95,1,0.51,N,7
27,28000.0,RENT,0.0,MEDICAL,D,6000.0,14.96,1,0.21,Y,4
29,59000.0,MORTGAGE,3.0,MEDICAL,E,4000.0,15.28,1,0.07,N,10
23,36500.0,MORTGAGE,2.0,PERSONAL,C,7000.0,10.99,1,0.19,Y,2
26,148000.0,MORTGAGE,2.0,MEDICAL,D,9250.0,17.49,1,0.06,Y,9
22,36000.0,RENT,2.0,HOMEIMPROVEMENT,B,8000.0,14.54,1,0.22,N,4
27,45299.89,MORTGAGE,13.0,DEBTCONSOLIDATION,A,8000.0,8.65,1,0.18,N,4
28,30000.0,RENT,6.0,DEBTCONSOLIDATION,D,4500.0,14.11,1,0.15,N,5
23,17613.97,OWN,6.0,MEDICAL,A,10000.0,13.92,1,0.57,N,2
42,39173.55,RENT,5.0,MEDICAL,C,5000.0,7.74,1,0.13,N,11
26,21600.0,RENT,5.0,HOMEIMPROVEMENT,A,4500.0,7.66,1,0.21,Y,4
48,61200.0,MORTGAGE,4.0,EDUCATION,D,5400.0,15.31,1,0.09,Y,9
23,168000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,20000.0,17.39,1,0.12,Y,2
29,18000.0,RENT,0.0,PERSONAL,B,9500.0,10.62,1,0.53,Y,4
31,28500.0,RENT,9.0,HOMEIMPROVEMENT,C,10750.0,6.62,1,0.38,N,4
32,34000.0,RENT,3.0,PERSONAL,D,15000.0,12.8,1,0.44,N,7
30,91800.0,RENT,5.0,DEBTCONSOLIDATION,B,6250.0,15.7,1,0.07,N,4
22,19200.0,RENT,0.0,DEBTCONSOLIDATION,D,3447.71,14.59,1,0.18,Y,2
35,38500.0,MORTGAGE,2.0,MEDICAL,C,2500.0,12.68,1,0.06,N,4
22,30000.0,MORTGAGE,2.0,PERSONAL,C,11000.0,12.69,1,0.37,N,2
23,31000.0,RENT,3.0,HOMEIMPROVEMENT,D,10301.93,9.32,1,0.33,N,2
31,80004.0,RENT,7.0,EDUCATION,C,23669.74,14.26,1,0.3,Y,13
24,45999.62,MORTGAGE,0.0,VENTURE,D,1200.0,12.42,1,0.03,N,2
23,33853.94,RENT,0.0,DEBTCONSOLIDATION,C,10000.0,15.21,1,0.3,N,8
23,25000.0,RENT,7.0,MEDICAL,A,7200.0,17.12,1,0.29,N,4
31,41267.58,MORTGAGE,8.0,HOMEIMPROVEMENT,A,10000.0,11.48,1,0.24,N,7
33,44000.0,RENT,2.0,MEDICAL,B,13000.0,14.74,1,0.3,N,5
24,21600.0,MORTGAGE,2.0,PERSONAL,D,5000.0,10.99,1,0.23,Y,2
30,36500.0,RENT,2.0,DEBTCONSOLIDATION,D,4400.0,15.41,1,0.12,Y,6
37,59000.0,RENT,13.0,MEDICAL,C,5000.0,10.38,1,0.08,N,16
46,65004.0,RENT,8.0,VENTURE,D,18200.0,14.46,1,0.28,Y,16
26,36000.0,RENT,0.0,DEBTCONSOLIDATION,D,7500.0,16.69,1,0.21,Y,5
25,12000.0,RENT,0.0,EDUCATION,D,3000.0,6.99,1,0.25,Y,4
36,37200.0,RENT,4.0,EDUCATION,C,6500.0,6.99,1,0.17,Y,16
38,60500.0,RENT,9.0,MEDICAL,C,8000.0,13.23,1,0.13,Y,7
24,60000.0,RENT,2.0,EDUCATION,D,10800.0,11.83,1,0.18,Y,6
43,148000.0,MORTGAGE,5.0,PERSONAL,B,25000.0,12.53,1,0.17,N,6
23,30000.0,RENT,5.0,MEDICAL,B,20000.0,11.83,1,0.67,N,2
39,44000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,D,6000.0,15.58,1,0.14,Y,4
26,36000.0,RENT,13.0,VENTURE,D,3200.0,14.35,1,0.09,N,2
48,148000.0,RENT,3.0,DEBTCONSOLIDATION,D,5739.12,17.49,1,0.04,N,11
32,103859.37,MORTGAGE,5.0,EDUCATION,B,22500.0,15.58,1,0.22,N,4
32,98000.52,MORTGAGE,2.0,DEBTCONSOLIDATION,B,8575.0,10.51,1,0.09,Y,17
22,53000.0,RENT,6.0,VENTURE,D,15045.07,7.9,1,0.28,N,2
28,30000.0,OTHER,2.0,DEBTCONSOLIDATION,D,7000.0,10.65,1,0.23,N,4
22,151280.88,MORTGAGE,2.0,VENTURE,B,15000.0,11.36,1,0.1,N,5
26,24000.0,RENT,6.0,EDUCATION,D,20000.0,19.69,1,0.83,Y,9
21,28800.0,RENT,7.0,MEDICAL,C,10000.0,7.88,1,0.35,N,2
23,58650.0,RENT,4.0,PERSONAL,D,20000.0,14.61,1,0.34,N,4
27,96000.0,RENT,0.0,EDUCATION,D,35000.0,14.54,1,0.36,N,4
24,13000.0,RENT,2.0,HOMEIMPROVEMENT,B,2500.0,14.65,1,0.19,N,5
25,30000.0,RENT,8.0,DEBTCONSOLIDATION,B,19409.63,11.11,1,0.65,N,2
22,36000.0,RENT,6.0,MEDICAL,D,15000.0,15.99,1,0.42,N,2
28,46000.0,RENT,0.0,PERSONAL,D,16000.0,13.3,1,0.35,N,9
25,54000.0,MORTGAGE,10.0,MEDICAL,E,16000.0,17.8,1,0.3,Y,6
22,33000.0,RENT,0.0,EDUCATION,D,10000.0,15.65,1,0.3,N,2
42,23087.46,RENT,3.0,VENTURE,A,15000.0,12.18,1,0.65,N,11
26,32219.42,RENT,6.0,PERSONAL,C,2800.0,13.17,1,0.09,N,4
23,113000.0,RENT,2.0,EDUCATION,E,14000.0,16.89,1,0.12,N,2
23,46000.0,RENT,6.0,VENTURE,D,16750.0,7.9,1,0.36,N,4
28,62532.48,RENT,5.0,EDUCATION,C,5000.0,14.59,1,0.08,Y,5
22,21600.0,RENT,2.0,MEDICAL,D,5000.0,11.71,1,0.23,N,4
25,43248.22,RENT,6.0,HOMEIMPROVEMENT,D,15000.0,15.99,1,0.35,N,4
28,38000.0,MORTGAGE,0.0,EDUCATION,A,10000.0,8.9,1,0.26,N,2
31,71520.0,MORTGAGE,2.0,EDUCATION,D,11400.0,17.58,1,0.16,Y,4
22,34404.0,RENT,0.0,MEDICAL,B,9000.0,10.28,1,0.26,Y,4
43,73000.0,RENT,0.0,MEDICAL,D,15000.0,13.85,1,0.21,N,6
22,22544.09,RENT,13.0,HOMEIMPROVEMENT,C,5000.0,11.99,1,0.22,Y,2
22,23800.0,RENT,0.0,DEBTCONSOLIDATION,C,10000.0,5.79,1,0.42,N,6
26,39000.0,RENT,6.0,EDUCATION,D,10000.0,15.62,1,0.26,N,9
24,25575.2,RENT,6.0,PERSONAL,D,6000.0,14.25,1,0.23,N,4
24,48996.0,RENT,2.0,DEBTCONSOLIDATION,B,20000.0,8.59,1,0.41,N,8
23,28000.0,RENT,0.0,MEDICAL,A,3250.0,11.36,1,0.12,N,10
29,50000.0,RENT,0.0,MEDICAL,E,13200.0,16.29,1,0.26,Y,2
22,29000.0,RENT,0.0,VENTURE,E,12000.0,14.65,1,0.41,N,2
36,30000.0,RENT,5.0,MEDICAL,C,7200.0,9.99,1,0.24,N,4
26,68000.0,OWN,8.0,EDUCATION,D,9000.0,15.2,1,0.13,Y,7
24,30000.0,RENT,0.0,PERSONAL,D,3000.0,12.69,1,0.1,N,4
22,54000.0,RENT,0.0,MEDICAL,E,10000.0,16.29,1,0.19,N,2
35,56000.0,RENT,6.0,MEDICAL,B,14125.0,11.71,1,0.25,N,4
23,126590.39,RENT,6.0,MEDICAL,C,30000.0,11.48,1,0.24,N,6
37,64000.0,MORTGAGE,9.0,MEDICAL,D,20000.0,16.02,1,0.31,N,11
26,48000.0,MORTGAGE,5.0,MEDICAL,A,25000.0,6.62,1,0.52,N,2
25,69000.0,RENT,0.0,PERSONAL,D,22000.0,11.11,1,0.32,N,16
27,49000.0,RENT,0.0,VENTURE,A,20000.0,9.64,1,0.41,N,4
26,55181.37,RENT,5.0,VENTURE,A,10000.0,9.88,1,0.18,N,16
28,15000.0,RENT,8.0,MEDICAL,C,3000.0,6.54,1,0.2,Y,10
29,45000.0,RENT,4.0,VENTURE,B,21000.0,13.98,1,0.47,N,9
31,33600.0,RENT,4.0,EDUCATION,C,8275.0,12.53,1,0.25,N,4
23,54000.0,RENT,4.0,HOMEIMPROVEMENT,A,14000.0,17.49,1,0.26,N,12
27,45000.0,MORTGAGE,2.0,MEDICAL,A,13000.0,10.99,1,0.29,N,11
26,44000.0,RENT,0.0,EDUCATION,E,11500.0,19.41,1,0.26,Y,4
27,54000.0,MORTGAGE,2.0,MEDICAL,B,9750.0,13.06,1,0.18,N,13
37,72000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,D,2833.37,15.62,1,0.04,N,13
28,25281.84,RENT,0.0,DEBTCONSOLIDATION,D,2500.0,14.09,1,0.1,N,4
40,90000.0,RENT,4.0,PERSONAL,B,12000.0,9.63,1,0.13,N,4
23,128563.44,MORTGAGE,13.0,EDUCATION,E,7550.0,14.84,1,0.06,N,2
21,55432.55,RENT,13.0,PERSONAL,A,7500.0,9.43,1,0.14,N,2
22,17954.91,RENT,0.0,EDUCATION,C,4500.0,8.49,1,0.25,N,2
22,33996.36,RENT,7.0,VENTURE,C,10000.0,7.29,1,0.29,N,4
24,44000.0,RENT,0.0,EDUCATION,C,9000.0,12.92,1,0.2,N,9
22,38000.0,RENT,0.0,DEBTCONSOLIDATION,C,15000.0,11.86,1,0.39,N,4
22,54400.0,RENT,6.0,DEBTCONSOLIDATION,D,15000.0,16.32,1,0.28,N,4
46,60020.35,RENT,6.0,PERSONAL,E,9000.0,14.22,1,0.15,N,16
22,78000.0,RENT,13.0,MEDICAL,F,20000.0,18.79,1,0.26,N,2
26,21000.0,RENT,0.0,DEBTCONSOLIDATION,B,2400.0,10.71,1,0.11,N,4
23,33209.7,RENT,6.0,PERSONAL,C,6000.0,6.62,1,0.18,N,7
39,26000.0,RENT,3.0,EDUCATION,A,9000.0,13.47,1,0.35,Y,17
23,12000.0,RENT,0.0,DEBTCONSOLIDATION,B,4000.0,6.62,1,0.33,N,10
25,36000.0,RENT,2.0,MEDICAL,C,5000.0,11.71,1,0.14,Y,2
22,26400.0,MORTGAGE,0.0,PERSONAL,D,4000.0,14.83,1,0.15,Y,2
51,50000.0,RENT,9.0,DEBTCONSOLIDATION,A,5044.85,8.07,1,0.1,N,6
26,54000.0,RENT,3.0,DEBTCONSOLIDATION,A,16000.0,15.62,1,0.3,N,4
35,25000.0,RENT,2.0,MEDICAL,A,3000.0,16.29,1,0.12,N,12
32,68002.38,MORTGAGE,4.0,MEDICAL,B,25000.0,11.58,1,0.37,Y,10
36,28800.0,RENT,7.0,DEBTCONSOLIDATION,B,15000.0,10.99,1,0.52,N,6
30,66000.0,RENT,13.0,MEDICAL,C,16800.0,5.79,1,0.25,N,4
28,56000.0,RENT,4.0,DEBTCONSOLIDATION,C,4500.0,7.29,1,0.08,N,4
27,59000.0,RENT,3.0,PERSONAL,E,13000.0,16.49,1,0.22,N,5
36,14400.0,RENT,0.0,MEDICAL,D,5000.0,10.62,1,0.35,Y,4
44,36000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,B,8000.0,12.69,1,0.22,Y,10
26,39000.0,RENT,0.0,MEDICAL,D,7814.81,8.49,1,0.2,N,4
23,28000.0,RENT,2.0,EDUCATION,C,18000.0,8.92,1,0.64,N,7
26,52586.34,RENT,0.0,DEBTCONSOLIDATION,A,20000.0,7.51,1,0.38,Y,2
26,34000.0,RENT,3.0,EDUCATION,D,5000.0,18.53,1,0.15,Y,12
23,42000.0,RENT,0.0,PERSONAL,B,5000.0,13.22,1,0.12,N,2
24,52000.0,RENT,6.0,MEDICAL,B,17725.0,16.77,1,0.34,N,4
27,70000.0,MORTGAGE,5.0,MEDICAL,B,25000.0,10.99,1,0.36,Y,4
26,60000.0,MORTGAGE,2.0,PERSONAL,A,3000.0,11.49,1,0.05,N,2
32,47500.0,MORTGAGE,0.0,HOMEIMPROVEMENT,A,6000.0,13.61,1,0.13,N,2
23,49722.4,MORTGAGE,5.0,MEDICAL,C,7000.0,9.32,1,0.14,N,2
28,30000.0,MORTGAGE,2.0,MEDICAL,B,6000.0,11.49,1,0.2,N,4
42,52000.0,RENT,8.0,HOMEIMPROVEMENT,B,10625.0,7.9,1,0.2,N,4
23,88000.0,RENT,0.0,MEDICAL,D,21250.0,12.29,1,0.24,Y,2
22,33000.0,RENT,0.0,EDUCATION,B,24000.0,16.77,1,0.73,Y,4
51,69846.0,MORTGAGE,6.0,HOMEIMPROVEMENT,D,35000.0,16.77,1,0.5,Y,16
24,123000.0,RENT,7.0,HOMEIMPROVEMENT,B,25000.0,9.25,1,0.2,N,5
31,40000.0,MORTGAGE,3.0,PERSONAL,B,5000.0,17.15,1,0.12,N,5
24,29992.99,RENT,4.0,PERSONAL,E,10000.0,16.89,1,0.33,N,10
30,39000.0,MORTGAGE,3.0,VENTURE,A,12000.0,11.14,1,0.31,N,9
28,50491.22,MORTGAGE,0.0,MEDICAL,C,15000.0,7.9,1,0.3,N,8
22,49000.0,RENT,8.0,DEBTCONSOLIDATION,A,8994.25,18.09,1,0.18,N,2
28,69000.0,RENT,5.0,DEBTCONSOLIDATION,F,10000.0,16.49,1,0.14,Y,4
24,76692.71,RENT,2.0,HOMEIMPROVEMENT,E,23000.0,16.29,1,0.3,Y,2
26,46537.1,RENT,3.0,DEBTCONSOLIDATION,D,5600.0,14.42,1,0.12,N,4
23,62500.0,MORTGAGE,10.0,PERSONAL,D,16546.41,13.98,1,0.26,N,2
25,35325.0,RENT,2.0,VENTURE,B,16247.18,14.22,1,0.46,N,12
29,49000.0,MORTGAGE,6.0,PERSONAL,C,15000.0,13.48,1,0.31,N,7
27,78000.0,RENT,2.0,HOMEIMPROVEMENT,B,8000.0,10.59,1,0.1,N,7
27,60000.0,RENT,0.0,DEBTCONSOLIDATION,E,14506.8,16.45,1,0.24,N,12
26,30000.0,RENT,0.0,MEDICAL,E,7200.0,15.05,1,0.24,N,7
27,18998.15,RENT,0.0,MEDICAL,C,9000.0,12.69,1,0.47,Y,11
25,66300.0,RENT,9.0,MEDICAL,D,15000.0,11.49,1,0.23,N,2
25,74001.06,RENT,4.0,PERSONAL,C,9600.0,8.0,1,0.13,N,2
36,44000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,C,4000.0,13.61,1,0.09,N,9
28,15000.0,OTHER,3.0,EDUCATION,C,5000.0,7.66,1,0.33,N,10
23,58800.0,RENT,8.69,MEDICAL,B,16000.0,15.33,1,0.27,N,11
29,118000.0,RENT,9.0,PERSONAL,B,30000.0,16.32,1,0.25,N,4
25,17000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,B,5000.0,8.49,1,0.29,N,2
22,24000.0,RENT,0.0,MEDICAL,C,15000.0,10.62,1,0.62,N,4
31,19200.0,RENT,0.0,HOMEIMPROVEMENT,C,3300.0,11.36,1,0.17,N,10
35,40000.0,RENT,2.0,EDUCATION,A,5000.0,15.62,1,0.12,Y,10
27,56525.0,RENT,4.0,MEDICAL,D,24250.0,15.27,1,0.43,N,4
22,17687.44,MORTGAGE,6.0,EDUCATION,E,5000.0,7.49,1,0.28,N,2
28,19200.0,RENT,3.0,VENTURE,C,4000.0,7.51,1,0.21,N,5
29,123000.0,RENT,6.0,DEBTCONSOLIDATION,D,12000.0,12.53,1,0.1,Y,4
27,10059.55,RENT,2.0,MEDICAL,A,1000.0,7.9,1,0.1,N,5
24,17108.0,RENT,5.0,EDUCATION,B,6676.75,12.92,1,0.39,N,10
22,25000.0,RENT,2.0,MEDICAL,B,14400.0,10.51,1,0.58,N,2
22,44000.0,RENT,13.0,VENTURE,D,25000.0,16.4,1,0.57,N,2
36,67452.61,RENT,6.0,DEBTCONSOLIDATION,B,23000.0,15.65,1,0.34,N,6
24,65004.0,MORTGAGE,5.0,VENTURE,D,8500.0,15.37,1,0.13,N,2
22,19800.0,MORTGAGE,5.0,PERSONAL,C,5000.0,10.74,1,0.25,N,4
32,36000.0,RENT,2.0,PERSONAL,E,7000.0,14.93,1,0.19,N,4
27,17000.0,RENT,2.0,DEBTCONSOLIDATION,D,10000.0,13.79,1,0.59,N,2
27,44400.0,MORTGAGE,2.0,DEBTCONSOLIDATION,B,15450.0,10.25,1,0.35,N,4
33,28800.0,RENT,0.0,HOMEIMPROVEMENT,C,6000.0,7.88,1,0.21,Y,2
27,19553.83,RENT,2.0,DEBTCONSOLIDATION,B,2100.0,14.84,1,0.11,Y,9
25,20800.0,RENT,2.0,DEBTCONSOLIDATION,E,1500.0,10.59,1,0.07,N,7
37,30000.0,RENT,2.0,PERSONAL,A,25000.0,6.03,1,0.83,N,10
39,10692.22,RENT,2.0,MEDICAL,A,8000.0,7.51,1,0.75,N,6
25,30000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,E,15000.0,16.53,1,0.5,N,4
25,46994.19,RENT,0.0,VENTURE,D,1000.0,10.65,1,0.02,Y,4
22,9858.8,MORTGAGE,13.0,VENTURE,C,1000.0,7.49,1,0.1,N,2
23,18000.0,RENT,2.0,EDUCATION,C,3450.0,14.44,1,0.19,N,2
24,44000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,D,10000.0,15.99,1,0.23,N,5
29,34000.0,RENT,0.0,EDUCATION,B,5000.0,10.38,1,0.15,Y,4
29,34000.0,RENT,0.0,DEBTCONSOLIDATION,E,3000.0,17.83,1,0.09,N,2
25,39882.98,RENT,4.0,DEBTCONSOLIDATION,D,2000.0,12.21,1,0.05,N,9
30,66300.0,MORTGAGE,2.0,EDUCATION,B,15000.0,10.25,1,0.23,N,5
21,14961.74,RENT,2.0,PERSONAL,B,15000.0,11.89,1,0.83,N,2
21,30000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,D,12250.0,16.0,1,0.41,Y,2
22,39000.0,RENT,3.0,VENTURE,D,7500.0,15.65,1,0.19,N,4
32,21000.0,RENT,7.0,DEBTCONSOLIDATION,B,15000.0,12.69,1,0.71,N,10
