person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
34,68000.0,MORTGAGE,1.0,EDUCATION,C,15000.0,11.78,0,0.22,Y,7
29,89000.0,RENT,1.0,EDUCATION,A,28800.0,7.49,1,0.32,N,6
31,39769.45,RENT,6.0,EDUCATION,D,12000.0,8.49,1,0.3,N,4
24,54000.0,RENT,3.0,VENTURE,C,17500.0,11.49,1,0.32,Y,4
23,110000.0,MORTGAGE,8.0,VENTURE,C,7500.0,13.72,0,0.07,N,4
41,47000.0,OWN,2.0,PERSONAL,A,14000.0,7.88,0,0.3,N,12
30,109134.68,RENT,2.0,DEBTCONSOLIDATION,D,12250.0,13.16,1,0.11,N,2
25,79050.0,RENT,1.0,EDUCATION,D,10794.62,16.45,1,0.14,N,3
42,54000.0,RENT,8.0,DEBTCONSOLIDATION,B,8000.0,16.49,1,0.15,N,8
25,27600.0,MORTGAGE,1.0,HOMEIMPROVEMENT,A,11500.0,6.03,1,0.42,N,4
23,20664.0,RENT,4.0,EDUCATION,C,4550.0,13.72,0,0.22,Y,3
27,225000.0,MORTGAGE,11.0,VENTURE,D,25000.0,15.31,0,0.11,N,5
30,79556.17,MORTGAGE,0.0,EDUCATION,D,25000.0,14.79,1,0.31,Y,4
33,170004.0,MORTGAGE,17.0,PERSONAL,A,12000.0,7.51,0,0.07,N,9
27,80000.0,RENT,1.0,VENTURE,B,18000.0,10.39,0,0.23,N,8
22,40000.0,MORTGAGE,6.0,VENTURE,B,4500.0,11.71,0,0.11,N,3
25,65000.0,RENT,0.0,PERSONAL,A,15000.0,9.63,0,0.23,N,4
29,15000.0,RENT,2.0,EDUCATION,A,5000.0,15.95,1,0.33,Y,10
25,116000.0,MORTGAGE,9.0,VENTURE,B,19950.0,9.96,0,0.17,N,4
21,14400.0,RENT,2.0,EDUCATION,B,5900.0,12.42,1,0.41,N,3
33,115000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,16800.0,5.42,0,0.15,N,6
23,44000.0,MORTGAGE,5.0,MEDICAL,B,10600.0,17.04,1,0.24,Y,2
23,114600.0,MORTGAGE,7.0,EDUCATION,C,10000.0,13.06,0,0.09,N,3
36,112455.0,RENT,3.0,DEBTCONSOLIDATION,B,6400.0,9.99,0,0.06,N,16
24,125000.0,MORTGAGE,2.0,PERSONAL,A,15000.0,7.66,0,0.12,N,3
30,62256.0,MORTGAGE,1.0,HOMEIMPROVEMENT,D,9000.0,15.05,0,0.14,Y,10
23,108000.0,OWN,2.0,VENTURE,A,35000.0,8.49,0,0.32,N,4
33,12000.0,RENT,4.0,DEBTCONSOLIDATION,C,4000.0,10.01,1,0.33,Y,9
29,32000.0,RENT,5.0,PERSONAL,D,9000.0,16.77,0,0.28,N,5
44,56666.08,MORTGAGE,11.0,PERSONAL,F,5500.0,19.37,1,0.1,Y,14
24,105000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,C,5600.0,15.23,0,0.05,N,4
45,34000.0,RENT,6.0,HOMEIMPROVEMENT,C,3600.0,6.03,1,0.11,N,3
22,59415.66,MORTGAGE,11.0,MEDICAL,A,10000.0,10.36,1,0.17,N,4
25,92070.51,RENT,21.0,DEBTCONSOLIDATION,A,12704.51,15.7,1,0.14,N,8
27,39000.0,RENT,1.0,PERSONAL,B,4000.0,10.74,0,0.1,N,9
24,33900.0,RENT,3.0,EDUCATION,D,5500.0,17.58,0,0.16,N,2
32,48000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,A,5200.0,5.42,0,0.11,N,5
26,90000.0,RENT,10.0,MEDICAL,B,20000.0,11.49,0,0.22,N,3
23,50000.0,OWN,4.0,VENTURE,A,4800.0,5.99,0,0.1,N,3
25,44004.0,RENT,3.0,VENTURE,D,30000.0,15.99,1,0.68,Y,4
31,34000.0,RENT,2.0,HOMEIMPROVEMENT,D,7500.0,15.58,1,0.22,N,5
40,275004.0,MORTGAGE,2.0,MEDICAL,B,24500.0,10.99,0,0.09,N,13
22,100000.0,MORTGAGE,6.0,EDUCATION,B,3000.0,11.49,0,0.03,N,4
25,26000.0,RENT,0.0,MEDICAL,D,6000.0,15.31,1,0.23,Y,3
22,36000.0,RENT,2.0,HOMEIMPROVEMENT,D,6000.0,13.98,1,0.17,Y,2
31,22000.0,RENT,6.0,EDUCATION,B,4800.0,10.65,0,0.22,N,10
23,31000.0,RENT,19.0,EDUCATION,B,25000.0,10.65,1,0.81,N,4
28,77250.0,RENT,1.0,HOMEIMPROVEMENT,B,10000.0,9.2,0,0.13,N,8
26,78000.0,RENT,9.0,MEDICAL,E,10625.0,15.62,1,0.14,N,9
26,82000.0,MORTGAGE,7.0,VENTURE,B,7000.0,12.42,0,0.09,N,3
23,31577.0,OWN,6.0,EDUCATION,A,2500.0,6.92,0,0.08,N,4
27,36000.0,RENT,11.0,VENTURE,A,4500.0,7.49,0,0.13,N,5
25,131806.39,RENT,2.0,PERSONAL,E,5000.0,16.77,1,0.04,Y,2
27,42000.0,RENT,2.0,PERSONAL,B,12000.0,10.65,0,0.29,N,7
24,70000.0,RENT,1.0,EDUCATION,B,10000.0,9.88,0,0.14,N,2
28,29000.0,RENT,3.0,MEDICAL,F,5000.0,13.11,1,0.17,N,13
34,48000.0,MORTGAGE,5.0,VENTURE,B,3600.0,10.37,0,0.07,N,5
26,65000.0,MORTGAGE,9.0,PERSONAL,D,3000.0,18.25,0,0.05,Y,4
21,30000.0,RENT,5.0,MEDICAL,C,9000.0,12.99,0,0.3,Y,2
26,86502.0,RENT,7.0,PERSONAL,B,8000.0,10.36,0,0.09,N,3
27,200000.0,MORTGAGE,6.0,EDUCATION,A,10000.0,7.51,0,0.05,N,10
22,31000.0,RENT,2.0,MEDICAL,D,20006.8,19.47,1,0.65,N,10
23,34000.0,RENT,1.0,MEDICAL,A,15000.0,11.11,1,0.44,N,4
26,65000.0,MORTGAGE,4.0,EDUCATION,B,5000.0,11.89,0,0.08,N,4
25,100000.0,MORTGAGE,9.0,EDUCATION,B,8000.0,10.25,0,0.08,N,3
21,21600.0,RENT,7.0,MEDICAL,C,6958.5,10.59,1,0.32,Y,3
25,33000.0,RENT,6.0,HOMEIMPROVEMENT,B,13000.0,15.95,1,0.39,N,11
25,80000.0,MORTGAGE,9.0,VENTURE,A,12000.0,7.88,0,0.15,N,3
23,47000.0,RENT,7.0,PERSONAL,E,2400.0,13.75,0,0.05,Y,4
24,40000.0,RENT,5.0,DEBTCONSOLIDATION,A,10000.0,7.88,0,0.25,N,3
27,70000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,C,5500.0,13.49,0,0.08,Y,10
25,14000.77,RENT,8.0,VENTURE,C,3000.0,7.29,1,0.21,N,10
27,29120.0,RENT,6.0,MEDICAL,C,7200.0,13.11,0,0.25,N,6
22,50000.0,RENT,7.0,MEDICAL,A,4000.0,7.4,0,0.08,N,2
24,58134.81,MORTGAGE,7.0,DEBTCONSOLIDATION,D,12000.0,10.91,1,0.21,N,4
55,25000.0,RENT,3.0,MEDICAL,A,6950.0,9.94,1,0.28,N,14
24,36000.0,MORTGAGE,3.0,PERSONAL,B,4750.0,11.83,0,0.13,N,3
38,61000.0,RENT,4.0,VENTURE,A,8315.97,7.9,1,0.14,N,11
21,32000.0,MORTGAGE,12.0,EDUCATION,D,2800.0,10.99,1,0.09,N,2
22,100000.0,MORTGAGE,6.0,EDUCATION,B,10000.0,10.74,0,0.1,N,3
24,44000.0,MORTGAGE,7.0,PERSONAL,B,10000.0,9.99,0,0.23,N,3
25,36000.0,RENT,0.0,MEDICAL,B,10000.0,11.11,0,0.28,N,3
26,52800.0,RENT,3.0,DEBTCONSOLIDATION,D,4600.0,15.62,1,0.09,Y,4
23,49220.93,RENT,0.0,VENTURE,C,16000.0,10.25,1,0.33,Y,4
26,31798.97,RENT,2.0,DEBTCONSOLIDATION,C,6816.85,13.3,1,0.21,Y,3
28,65000.0,RENT,13.0,HOMEIMPROVEMENT,A,15000.0,7.51,0,0.23,N,6
26,46890.0,RENT,9.0,PERSONAL,C,15000.0,12.99,1,0.32,Y,3
26,120000.0,MORTGAGE,10.0,DEBTCONSOLIDATION,A,23000.0,6.62,0,0.19,N,3
26,30000.0,RENT,0.0,DEBTCONSOLIDATION,D,12000.0,11.48,1,0.4,N,4
25,42000.0,RENT,2.0,DEBTCONSOLIDATION,D,10000.0,14.91,1,0.24,Y,3
37,105000.0,RENT,6.0,DEBTCONSOLIDATION,A,14000.0,6.03,0,0.13,N,11
27,46713.0,MORTGAGE,3.0,VENTURE,C,12375.0,10.91,0,0.26,N,6
24,40000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000.0,5.79,0,0.25,N,4
24,42000.0,RENT,0.0,VENTURE,A,12000.0,7.66,0,0.29,N,4
24,67000.0,RENT,2.0,VENTURE,B,25000.0,10.99,1,0.37,N,3
22,70000.0,OWN,6.0,MEDICAL,B,12000.0,12.53,0,0.17,N,2
27,54996.0,OWN,2.0,HOMEIMPROVEMENT,D,8000.0,14.11,0,0.15,Y,9
22,31200.0,RENT,3.0,EDUCATION,B,3000.0,11.86,0,0.1,N,4
22,85000.0,RENT,5.0,EDUCATION,B,3000.0,10.99,0,0.04,N,2
28,46846.29,MORTGAGE,1.0,PERSONAL,B,7667.94,15.27,1,0.16,N,9
23,33000.0,RENT,3.0,DEBTCONSOLIDATION,B,4000.0,10.96,0,0.12,N,4
22,86004.0,RENT,6.0,EDUCATION,C,8000.0,13.92,0,0.09,Y,2
33,32400.0,RENT,6.0,MEDICAL,D,2500.0,15.33,1,0.08,Y,10
24,54000.0,MORTGAGE,5.0,PERSONAL,A,11000.0,5.42,0,0.2,N,2
21,58650.0,MORTGAGE,6.0,VENTURE,C,5000.0,9.88,1,0.09,N,2
26,45000.0,RENT,3.0,MEDICAL,A,6000.0,7.49,0,0.13,N,2
30,83000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,B,20000.0,11.11,0,0.24,N,6
24,67000.0,MORTGAGE,9.0,EDUCATION,A,10400.0,5.99,0,0.16,N,2
28,108000.0,RENT,2.0,DEBTCONSOLIDATION,D,20000.0,15.31,1,0.19,Y,8
30,54000.0,RENT,5.0,MEDICAL,E,6400.0,10.71,1,0.12,N,11
36,25200.0,MORTGAGE,0.0,EDUCATION,C,8700.0,12.23,1,0.35,Y,14
24,30000.0,RENT,6.0,MEDICAL,C,10000.0,11.71,1,0.33,N,6
26,67983.0,MORTGAGE,7.0,MEDICAL,D,15000.0,16.49,1,0.19,Y,3
22,22800.0,RENT,4.0,VENTURE,C,3000.0,11.12,1,0.13,Y,3
35,46900.0,RENT,14.0,MEDICAL,C,14000.0,14.27,0,0.3,Y,5
23,66000.0,RENT,0.0,MEDICAL,B,9200.0,11.86,0,0.14,N,2
24,22499.41,RENT,3.0,DEBTCONSOLIDATION,D,25000.0,11.83,1,0.83,N,2
21,34000.0,RENT,7.0,HOMEIMPROVEMENT,A,16800.0,10.36,1,0.49,N,4
32,48000.0,RENT,1.0,DEBTCONSOLIDATION,C,8000.0,6.62,1,0.17,N,3
21,28500.0,RENT,9.0,DEBTCONSOLIDATION,A,8000.0,10.65,1,0.28,N,2
40,50000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,D,20000.0,10.99,1,0.4,N,5
34,45000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,10000.0,15.28,1,0.22,N,16
23,36000.0,MORTGAGE,7.0,EDUCATION,B,11300.0,12.69,0,0.31,N,2
24,47000.0,RENT,8.0,VENTURE,A,7000.0,6.62,0,0.15,N,3
37,53003.77,RENT,1.0,DEBTCONSOLIDATION,B,30000.0,16.29,1,0.57,Y,12
30,46500.0,RENT,1.0,HOMEIMPROVEMENT,B,4800.0,11.26,1,0.1,N,8
24,15000.0,RENT,2.0,EDUCATION,C,4375.0,10.37,1,0.29,N,4
27,54000.0,RENT,4.0,PERSONAL,D,9600.0,12.17,1,0.18,Y,9
29,26400.0,RENT,2.0,PERSONAL,D,10000.0,17.27,1,0.38,N,3
28,45000.0,MORTGAGE,2.0,EDUCATION,A,3000.0,5.79,0,0.07,N,8
31,66000.0,RENT,3.0,PERSONAL,B,21000.0,10.37,1,0.32,N,10
24,56000.0,RENT,4.0,HOMEIMPROVEMENT,A,12000.0,8.94,0,0.21,N,3
27,60000.0,RENT,7.0,VENTURE,B,9600.0,10.65,0,0.16,N,7
22,21583.19,OWN,0.0,VENTURE,A,8000.0,9.88,1,0.37,Y,2
34,46000.0,RENT,1.0,MEDICAL,A,7000.0,8.9,0,0.15,N,8
21,32400.0,RENT,2.0,VENTURE,C,10000.0,13.23,1,0.31,Y,3
22,42000.0,MORTGAGE,9.0,MEDICAL,D,21000.0,15.95,1,0.5,N,2
25,38000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,A,9000.0,6.99,0,0.24,N,4
22,29534.0,RENT,1.0,EDUCATION,B,4800.0,11.99,0,0.16,N,4
24,33000.0,RENT,0.0,HOMEIMPROVEMENT,A,10300.0,9.88,1,0.31,N,3
23,47000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,D,7500.0,18.64,1,0.16,Y,14
25,39000.0,MORTGAGE,1.0,HOMEIMPROVEMENT,D,8525.0,15.88,1,0.22,N,2
28,200000.0,MORTGAGE,7.0,PERSONAL,A,10000.0,6.99,0,0.05,N,7
25,49000.0,OWN,4.0,VENTURE,A,2500.0,6.76,0,0.05,N,3
24,125693.87,RENT,4.0,EDUCATION,B,10000.0,15.62,1,0.08,Y,2
23,27480.62,RENT,11.0,MEDICAL,B,8000.0,12.69,1,0.29,N,3
33,143000.0,RENT,10.0,HOMEIMPROVEMENT,B,24250.0,15.21,1,0.17,N,3
29,54000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,B,30000.0,14.11,1,0.56,Y,6
33,80000.0,OWN,12.0,HOMEIMPROVEMENT,C,9000.0,11.97,0,0.11,N,7
28,80000.0,RENT,12.0,MEDICAL,A,17000.0,5.79,0,0.21,N,6
55,60900.0,MORTGAGE,5.0,PERSONAL,A,8500.0,6.76,0,0.14,N,20
24,59000.0,OWN,2.0,MEDICAL,E,12000.0,17.74,1,0.2,Y,2
23,65000.0,RENT,7.0,VENTURE,B,20000.0,11.49,1,0.31,N,3
24,40000.0,MORTGAGE,8.0,MEDICAL,A,4000.0,7.14,0,0.1,N,2
29,63000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5000.0,11.14,0,0.08,N,9
21,30000.0,RENT,3.0,PERSONAL,C,7000.0,16.35,1,0.23,Y,2
23,84000.0,MORTGAGE,7.0,EDUCATION,A,16000.0,6.03,0,0.19,N,2
27,33600.0,RENT,9.0,PERSONAL,B,3600.0,18.64,1,0.11,Y,4
22,54000.0,RENT,4.0,DEBTCONSOLIDATION,C,9000.0,15.96,0,0.17,Y,3
28,85000.0,RENT,1.0,EDUCATION,A,14400.0,9.07,0,0.17,N,8
25,52000.0,RENT,2.0,VENTURE,C,18000.0,12.98,1,0.35,N,4
26,40000.0,RENT,3.0,PERSONAL,B,13250.0,11.71,1,0.33,N,2
23,60000.0,RENT,8.0,VENTURE,B,3600.0,9.99,0,0.06,N,3
24,65000.0,OWN,8.0,VENTURE,A,12000.0,6.17,0,0.18,N,4
32,60000.0,RENT,0.0,DEBTCONSOLIDATION,B,6000.0,10.36,0,0.1,N,7
25,70000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,C,11300.0,14.65,0,0.16,Y,2
30,20000.0,RENT,1.0,PERSONAL,B,3000.0,11.49,1,0.15,N,8
25,300000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,E,18000.0,16.45,0,0.06,N,3
23,70000.0,RENT,1.0,EDUCATION,A,3500.0,5.42,0,0.05,N,3
38,14400.0,RENT,2.0,EDUCATION,A,2800.0,11.71,1,0.19,N,6
21,42000.0,MORTGAGE,5.0,MEDICAL,E,7800.0,15.62,1,0.19,N,2
33,320000.0,MORTGAGE,2.0,VENTURE,A,14000.0,7.91,0,0.04,N,5
26,92700.0,MORTGAGE,6.0,EDUCATION,B,1500.0,9.63,0,0.02,N,2
22,42996.0,RENT,3.0,PERSONAL,C,4800.0,11.03,0,0.11,Y,4
29,27911.0,RENT,1.0,MEDICAL,E,5000.0,17.51,1,0.18,N,7
23,44000.0,OWN,8.0,DEBTCONSOLIDATION,E,6000.0,18.64,1,0.14,N,2
25,24000.0,RENT,2.0,VENTURE,B,8500.0,9.88,1,0.35,N,4
22,50000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,B,5150.0,8.88,0,0.1,N,2
26,24000.0,RENT,2.0,PERSONAL,D,20000.0,14.74,1,0.83,Y,10
25,120000.0,MORTGAGE,9.0,PERSONAL,B,10000.0,10.37,0,0.08,N,3
24,62500.0,MORTGAGE,2.0,EDUCATION,A,6000.0,5.79,0,0.1,N,3
35,73000.0,RENT,3.0,MEDICAL,D,10000.0,10.37,1,0.14,N,9
23,52780.0,MORTGAGE,2.0,PERSONAL,A,8000.0,7.51,0,0.15,N,2
29,52000.0,RENT,5.0,VENTURE,D,5000.0,16.07,1,0.1,N,7
21,34800.0,RENT,0.0,DEBTCONSOLIDATION,C,7500.0,12.99,1,0.22,N,3
29,55000.0,MORTGAGE,13.0,MEDICAL,C,8000.0,13.72,0,0.15,N,9
33,75653.0,RENT,2.0,MEDICAL,F,20000.0,17.58,1,0.22,N,8
22,19404.0,RENT,0.0,MEDICAL,D,3200.0,9.91,1,0.16,N,10
23,39600.0,MORTGAGE,8.0,MEDICAL,A,8250.0,9.32,0,0.21,N,3
25,42000.0,RENT,5.0,HOMEIMPROVEMENT,E,2400.0,16.0,1,0.06,N,4
23,42996.0,RENT,3.0,DEBTCONSOLIDATION,A,25000.0,11.49,1,0.58,Y,2
22,32000.0,MORTGAGE,0.0,EDUCATION,A,1700.0,7.9,0,0.05,N,4
21,56100.0,RENT,8.0,HOMEIMPROVEMENT,C,25000.0,6.62,1,0.45,N,3
24,82800.0,RENT,14.0,DEBTCONSOLIDATION,B,25000.0,12.53,1,0.3,N,6
23,43500.0,RENT,2.0,PERSONAL,C,10400.0,13.49,0,0.24,N,4
25,70000.0,OWN,4.0,PERSONAL,A,4000.0,7.42,0,0.06,N,2
51,46560.0,MORTGAGE,2.0,PERSONAL,A,11600.0,8.94,0,0.25,N,30
25,51000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,D,35000.0,12.84,1,0.69,N,3
23,49000.0,MORTGAGE,4.0,VENTURE,E,11400.0,17.99,1,0.23,Y,4
21,37000.0,RENT,4.0,EDUCATION,C,9000.0,8.59,1,0.24,N,2
24,46500.0,RENT,2.0,HOMEIMPROVEMENT,C,8000.0,15.23,1,0.17,Y,2
28,30000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,A,3000.0,7.29,0,0.1,N,7
25,20000.0,MORTGAGE,1.0,VENTURE,A,4000.0,5.79,0,0.2,N,2
23,34000.0,RENT,1.0,EDUCATION,D,10000.0,12.18,1,0.29,N,3
30,39600.0,MORTGAGE,11.0,EDUCATION,A,15000.0,7.49,1,0.38,N,5
28,38000.0,OWN,13.0,VENTURE,A,6425.0,5.42,0,0.17,N,8
23,45000.0,RENT,7.0,VENTURE,D,4000.0,16.32,0,0.09,Y,2
25,65000.0,OWN,3.0,VENTURE,A,8700.0,7.88,0,0.13,N,3
22,24000.0,RENT,6.0,EDUCATION,A,4800.0,7.49,0,0.2,N,2
23,75000.0,RENT,0.0,PERSONAL,B,10000.0,11.49,0,0.13,N,2
26,72000.0,RENT,4.0,HOMEIMPROVEMENT,B,4800.0,11.86,0,0.07,N,3
22,40000.0,RENT,0.0,VENTURE,A,6000.0,7.66,0,0.15,N,2
22,24432.0,RENT,0.0,EDUCATION,B,2000.0,11.36,0,0.08,N,4
26,100000.0,MORTGAGE,11.0,PERSONAL,C,15000.0,13.99,0,0.15,N,4
23,60000.0,RENT,8.0,VENTURE,A,7500.0,9.07,0,0.13,N,2
21,57000.0,RENT,3.0,VENTURE,A,3000.0,5.42,0,0.05,N,2
25,14650.96,RENT,4.0,MEDICAL,A,10000.0,7.49,1,0.68,Y,2
32,27000.0,RENT,5.0,EDUCATION,C,4500.0,13.11,0,0.17,Y,5
22,77102.14,MORTGAGE,6.0,DEBTCONSOLIDATION,E,12000.0,14.96,1,0.16,N,2
26,50796.33,MORTGAGE,4.0,MEDICAL,D,3000.0,15.7,1,0.06,N,16
22,55000.0,MORTGAGE,7.0,MEDICAL,B,13500.0,9.67,0,0.25,N,4
26,84000.0,RENT,2.0,MEDICAL,D,14400.0,17.88,1,0.17,N,4
23,75000.0,MORTGAGE,8.0,EDUCATION,D,3000.0,14.11,0,0.04,N,3
29,138000.0,RENT,5.0,MEDICAL,D,25000.0,18.39,1,0.18,N,7
25,155000.0,MORTGAGE,3.0,PERSONAL,D,22000.0,16.0,0,0.14,Y,4
24,49000.0,RENT,10.0,EDUCATION,D,20000.0,13.98,1,0.41,N,4
25,33000.0,RENT,3.0,VENTURE,A,10000.0,7.51,0,0.3,N,4
22,64000.0,RENT,2.0,DEBTCONSOLIDATION,E,16500.0,17.58,1,0.26,N,3
22,30000.0,RENT,4.0,HOMEIMPROVEMENT,B,4000.0,12.21,1,0.13,N,2
27,120000.0,MORTGAGE,11.0,PERSONAL,A,7000.0,6.76,0,0.06,N,7
27,35000.0,RENT,0.0,PERSONAL,C,14000.0,14.27,1,0.4,Y,8
26,65000.0,MORTGAGE,11.0,HOMEIMPROVEMENT,A,10950.0,7.88,0,0.17,N,2
30,36500.0,RENT,21.0,MEDICAL,B,10000.0,10.11,1,0.27,N,4
29,98666.53,MORTGAGE,2.0,HOMEIMPROVEMENT,D,18000.0,11.11,1,0.18,N,3
27,49000.0,RENT,0.0,VENTURE,A,20000.0,9.64,1,0.41,N,4
39,168000.0,RENT,2.0,HOMEIMPROVEMENT,E,18000.0,17.93,1,0.11,N,11
31,54050.0,RENT,8.0,PERSONAL,B,12000.0,10.99,0,0.22,N,9
24,200000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,3025.0,6.17,0,0.02,N,3
23,25000.0,RENT,0.0,PERSONAL,A,5500.0,9.32,0,0.22,N,4
38,60500.0,RENT,9.0,MEDICAL,C,8000.0,13.23,1,0.13,Y,7
24,49200.0,RENT,0.0,MEDICAL,D,13650.0,17.58,1,0.28,N,2
22,30000.0,RENT,1.0,MEDICAL,C,10000.0,12.53,1,0.33,N,4
28,72000.0,MORTGAGE,12.0,VENTURE,A,15000.0,8.94,0,0.21,N,9
29,32782.85,RENT,4.0,MEDICAL,E,17725.0,12.53,1,0.54,N,6
24,100000.0,MORTGAGE,8.0,EDUCATION,A,16800.0,7.88,0,0.17,N,4
30,90000.0,MORTGAGE,14.0,VENTURE,D,9000.0,15.58,0,0.1,Y,6
29,109900.0,MORTGAGE,9.0,EDUCATION,C,15000.0,13.47,1,0.14,Y,10
24,28923.0,RENT,0.0,HOMEIMPROVEMENT,C,10000.0,10.65,1,0.35,Y,8
25,21600.0,RENT,0.0,MEDICAL,B,5200.0,11.86,1,0.24,N,3
25,72000.0,RENT,4.0,PERSONAL,A,12000.0,15.65,1,0.17,N,10
22,34000.0,RENT,4.0,MEDICAL,D,1500.0,7.49,1,0.04,Y,3
32,46000.0,MORTGAGE,0.0,EDUCATION,B,12250.0,15.62,1,0.27,Y,7
22,52500.0,RENT,2.0,EDUCATION,B,15000.0,10.37,0,0.29,N,3
29,26000.0,OWN,5.0,VENTURE,B,4500.0,11.71,0,0.17,N,5
37,90000.0,RENT,21.0,VENTURE,A,10000.0,8.94,0,0.11,N,12
33,29000.0,RENT,0.0,VENTURE,C,10000.0,13.06,1,0.34,Y,9
33,33036.0,RENT,4.0,VENTURE,C,13800.0,13.47,1,0.42,Y,5
32,46000.0,RENT,5.0,PERSONAL,B,6500.0,10.37,1,0.14,N,15
24,27048.0,RENT,4.0,MEDICAL,A,5000.0,14.22,1,0.18,Y,17
26,30000.0,RENT,1.0,HOMEIMPROVEMENT,D,20000.0,14.09,1,0.67,N,3
26,32000.0,MORTGAGE,7.0,EDUCATION,D,6000.0,14.59,1,0.19,N,2
27,50000.0,RENT,3.0,VENTURE,B,19750.0,6.99,1,0.4,N,6
26,32400.0,RENT,10.0,EDUCATION,A,14000.0,7.51,1,0.43,N,4
23,33000.0,RENT,1.0,DEBTCONSOLIDATION,D,13635.47,15.31,1,0.41,Y,2
40,70553.0,MORTGAGE,3.0,MEDICAL,D,17500.0,14.74,1,0.25,Y,30
29,78996.0,RENT,0.0,HOMEIMPROVEMENT,D,15000.0,15.7,1,0.19,Y,7
23,55365.0,MORTGAGE,4.0,PERSONAL,F,25000.0,19.04,1,0.45,N,4
32,37076.0,RENT,3.0,PERSONAL,B,12000.0,12.42,1,0.32,N,7
24,75000.0,OWN,4.0,MEDICAL,A,9600.0,8.94,0,0.13,N,3
32,86000.0,MORTGAGE,4.0,MEDICAL,A,8400.0,6.62,0,0.1,N,8
28,15000.0,RENT,0.0,MEDICAL,B,1800.0,11.49,0,0.12,N,7
32,65453.0,RENT,2.0,PERSONAL,A,15450.0,16.77,1,0.24,Y,3
24,13000.0,RENT,0.0,MEDICAL,B,10000.0,13.98,1,0.77,Y,7
25,48000.0,RENT,0.0,VENTURE,A,4000.0,7.29,0,0.08,N,4
21,41500.0,RENT,2.0,PERSONAL,E,20000.0,15.28,1,0.48,Y,2
42,123735.0,MORTGAGE,8.0,DEBTCONSOLIDATION,A,6400.0,6.99,0,0.05,N,16
31,38000.0,MORTGAGE,4.0,MEDICAL,D,7000.0,7.66,1,0.18,N,9
28,30000.0,MORTGAGE,2.0,EDUCATION,C,6000.0,11.48,1,0.2,Y,8
22,30500.0,RENT,0.0,EDUCATION,A,7025.0,6.54,1,0.23,N,4
31,59000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,E,2000.0,14.96,1,0.03,Y,3
28,200000.0,RENT,2.0,VENTURE,C,15000.0,11.72,0,0.07,Y,10
26,201450.0,MORTGAGE,2.0,MEDICAL,E,8000.0,16.95,1,0.03,N,4
28,176608.0,MORTGAGE,1.0,VENTURE,C,21125.0,13.16,0,0.12,Y,5
35,65004.0,RENT,2.0,DEBTCONSOLIDATION,A,6000.0,7.29,0,0.09,N,10
22,50000.0,RENT,4.0,MEDICAL,A,10000.0,6.17,0,0.2,N,2
30,44000.0,MORTGAGE,8.0,VENTURE,C,14000.0,14.22,1,0.32,Y,7
41,38200.0,RENT,4.0,MEDICAL,E,8875.0,19.03,0,0.23,Y,11
21,20000.0,RENT,4.0,MEDICAL,B,8000.0,12.21,1,0.4,N,4
51,50000.0,RENT,9.0,DEBTCONSOLIDATION,A,5044.85,8.07,1,0.1,N,6
26,62900.0,MORTGAGE,7.0,PERSONAL,C,14500.0,15.99,1,0.23,N,4
26,58000.0,RENT,9.0,PERSONAL,B,10500.0,11.48,0,0.18,N,2
34,93000.0,RENT,11.0,HOMEIMPROVEMENT,C,11000.0,12.53,0,0.12,Y,10
28,32000.0,RENT,5.0,DEBTCONSOLIDATION,A,6800.0,14.59,1,0.21,N,4
32,39000.0,MORTGAGE,9.0,MEDICAL,D,10000.0,13.35,1,0.26,N,3
25,26004.0,RENT,8.0,DEBTCONSOLIDATION,A,7000.0,6.92,0,0.27,N,3
25,39600.0,MORTGAGE,9.0,PERSONAL,B,5000.0,8.88,0,0.13,N,3
23,65000.0,RENT,0.0,VENTURE,A,9975.0,7.51,0,0.15,N,2
32,26400.0,RENT,0.0,VENTURE,A,8000.0,7.51,0,0.3,N,6
22,135000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10800.0,8.0,0,0.08,N,4
27,30000.0,RENT,4.0,VENTURE,C,6000.0,14.65,0,0.2,Y,9
